"gene_id","n_sets","set_members"
"LOC126355586",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126355644",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126355691",4,"all_deseq2_results; all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355724",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126355725",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126355748",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_83"
"LOC126355789",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126355829",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126355838",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126355846",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126355847",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126355920",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126355952",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126356096",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126356100",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126356125",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126356149",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126356236",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126356316",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126356349",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_83"
"LOC126356818",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126356831",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_83"
"LOC126357156",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126358175",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126358860",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126358892",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126360117",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126361126",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126362397",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126363166",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126363250",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126363586",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126364572",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126365747",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126365909",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126365911",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126365914",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126365918",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126365925",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126365964",4,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_83"
"LOC126266626",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266641",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266650",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126266675",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126266751",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266822",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126266824",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266828",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126266835",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126266922",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266926",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126266985",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267016",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126267042",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267080",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267104",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126267127",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267166",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267222",3,"all_deseq2_results; DESeq2_Control_diet_33_vs_83; DESeq2_Control_diet_50_vs_83"
"LOC126267242",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267248",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267259",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267449",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267462",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267464",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267478",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267519",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267543",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126267588",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267666",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267752",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267869",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126267970",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267984",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268023",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126268069",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268132",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268133",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268138",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126268155",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126268161",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268175",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126268185",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126268200",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126268239",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126269044",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126269368",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126269432",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126269996",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126270940",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126271206",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126271871",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126271872",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126271900",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126271945",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126271949",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126271991",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272026",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272037",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272040",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272041",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272090",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272193",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272262",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272274",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272339",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272363",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272370",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272383",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272400",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272608",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272618",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272636",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272690",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272722",3,"all_deseq2_results; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126272758",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272787",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272864",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272875",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272884",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272926",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272997",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126273010",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273035",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273044",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126273067",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273103",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126273136",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273221",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273256",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273322",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273335",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273842",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126274965",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126275296",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126275560",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126276967",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126277284",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126277897",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_50_vs_83"
"LOC126277952",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126277966",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278002",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278019",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278066",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278109",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278191",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278249",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278268",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278341",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278403",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278410",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278521",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278530",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278545",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278559",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278697",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278704",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278722",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278800",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278809",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278867",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278890",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126278964",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278971",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126279005",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126279052",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126279056",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126279122",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126279690",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126280462",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126280740",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281263",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281275",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281276",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281280",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281296",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281373",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281387",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281421",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281455",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281516",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281520",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281608",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281663",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281664",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281694",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281860",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281906",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281928",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281934",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281974",3,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; DESeq2_Infected_diet_33_vs_83"
"LOC126282005",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282012",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282017",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282020",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282043",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282099",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282112",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126282123",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282179",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_Infected_diet_33_vs_83"
"LOC126282193",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282200",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282209",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282233",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282257",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282270",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282405",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282456",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282460",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126283959",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126283961",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126283982",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284004",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284041",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284055",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284086",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284103",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284106",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284107",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284111",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284170",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284221",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284232",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284235",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284252",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284300",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284322",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284367",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284373",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284387",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284417",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284419",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284426",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284500",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284507",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284530",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284543",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284552",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284556",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284609",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284612",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284626",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284632",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284639",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284649",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284670",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284694",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284697",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284712",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284742",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284786",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284799",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284808",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284821",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284845",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284902",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284948",3,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; DESeq2_Infected_diet_33_vs_83"
"LOC126285004",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285008",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285012",3,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
