"gene_id","n_sets","set_members"
"LOC126336549",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126336554",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126336557",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126336562",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126336566",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126336602",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126336688",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126336692",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126336702",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126336750",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126336764",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126336772",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126336901",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126336910",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126336962",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126337022",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126341869",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126343256",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126343303",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126345346",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126346021",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126346362",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126346580",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126349273",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126352958",4,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_50_vs_83"
"LOC126353793",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126353822",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126353879",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126353887",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126353931",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354265",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354299",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354340",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354358",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126354364",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354365",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126354407",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354416",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354460",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354485",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354509",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126354521",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354547",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354550",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354594",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354813",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126355038",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355040",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355041",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126355083",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355184",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355203",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355449",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355480",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355561",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355644",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355684",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355701",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355702",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126355798",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355826",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355831",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355933",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126355938",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126356122",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126356152",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126356204",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126356248",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126356252",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126356267",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126356271",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126356321",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126357232",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126357247",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126357770",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126361845",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126365759",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126365760",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126365778",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126365865",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126365957",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126365983",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126266657",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126266662",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126266665",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126266681",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126266713",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126266714",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126266789",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126266950",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126266959",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267000",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267002",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267042",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267060",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267107",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267165",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267190",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126267253",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267280",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267351",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126267355",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_50_vs_83"
"LOC126267391",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126267409",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267414",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126267422",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267432",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267437",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126267472",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126267477",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267535",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126267627",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267652",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267666",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267876",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267980",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126267982",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126267985",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126267997",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126268015",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126268028",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126268030",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126268088",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126268126",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126268128",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126268197",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126268728",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126269996",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126270553",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126270657",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126271206",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126271618",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126271850",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126271923",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126271934",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126271955",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126271984",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272038",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126272081",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272096",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272139",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272322",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272352",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272354",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_50_vs_83"
"LOC126272362",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272370",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272382",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272419",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126272450",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126272508",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272535",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126272566",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272576",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272584",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272589",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126272599",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272691",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126272724",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272743",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272746",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272831",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272836",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272875",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272888",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126272899",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272928",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272933",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126272961",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126272992",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126273029",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126273032",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126273033",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126273185",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126273243",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126273272",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126273343",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126273423",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126275923",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126276001",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126276148",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126276175",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126276533",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126276951",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126277228",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126277892",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_50_vs_83"
"LOC126277893",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126277897",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_50_vs_83"
"LOC126277907",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278041",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278058",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278068",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278149",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126278180",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278196",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278204",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278221",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278260",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278265",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278279",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278345",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278364",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126278381",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278407",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_33_vs_50"
"LOC126278410",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126278442",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278530",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126278678",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278704",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278890",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126279028",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126279122",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126279221",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126279406",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126279835",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126279923",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126280853",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126280991",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281065",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281097",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281164",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281245",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126281298",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281330",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_83"
"LOC126281357",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126281396",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281398",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126281443",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281487",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281508",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_33_vs_50"
"LOC126281537",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281553",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281565",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281675",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
