"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0051225","spindle assembly","spindle assembly","BP",NA,"7/126","46/5969",7.20893719806763,0.00487761097410969,0.00487761097410969,7,7,"LOC126266746; LOC126273149; LOC126278346; LOC126284310; LOC126334614; LOC126335501; LOC126347975","IAP5; Incenp; kinesin-A; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0140013","meiotic nuclear division","meiotic nuclear division","BP",NA,"10/126","103/5969",4.59932192941902,0.00608352441887482,0.00608352441887482,10,10,"LOC126266746; LOC126267242; LOC126272178; LOC126272470; LOC126273149; LOC126278346; LOC126278524; LOC126334614; LOC126335501; LOC126347975","IAP5; Incenp; kinesin-4B; kinesin-A; polo; scra; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0006323","GO:0006323","GO:0006323",NA,NA,"7/126","55/5969",6.02929292929293,0.0138828790280418,0.0138828790280418,7,7,"LOC126272438; LOC126320492; LOC126334768; LOC126347975; LOC126349792; LOC126354501; LOC126355755","aurB; Incenp; Mcm10; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0022402","cell cycle process","cell cycle process","BP",NA,"19/126","354/5969",2.54261949600933,0.0138828790280418,0.0138828790280418,19,19,"LOC126266746; LOC126267242; LOC126272178; LOC126272470; LOC126273149; LOC126278346; LOC126278524; LOC126284276; LOC126284310; LOC126284632; LOC126320492; LOC126334614; LOC126334768; LOC126335501; LOC126342297; LOC126347975; LOC126354268; LOC126354501; LOC126355755","aurB; IAP5; Incenp; kinesin-4B; kinesin-A; mad2; Mcm10; polo; scra; Sse; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:1903046","meiotic cell cycle process","meiotic cell cycle process","BP",NA,"11/126","137/5969",3.80367280732244,0.0138828790280418,0.0138828790280418,11,11,"LOC126266746; LOC126267242; LOC126272178; LOC126272470; LOC126273149; LOC126278346; LOC126278524; LOC126334614; LOC126335501; LOC126347975; LOC126354501","IAP5; Incenp; kinesin-4B; kinesin-A; polo; scra; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000793","condensed chromosome","condensed chromosome","CC",NA,"6/126","40/5969",7.10595238095238,0.0158518060917745,0.0158518060917745,6,6,"LOC126272178; LOC126272470; LOC126284632; LOC126334768; LOC126335501; LOC126354501","aurB; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0030261","chromosome condensation","chromosome condensation","BP",NA,"6/126","40/5969",7.10595238095238,0.0158518060917745,0.0158518060917745,6,6,"LOC126272438; LOC126320492; LOC126334768; LOC126347975; LOC126354501; LOC126355755","aurB; Incenp; Mcm10; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:1901362","GO:1901362","GO:1901362",NA,NA,"21/126","423/5969",2.35185185185185,0.0163886382644114,0.0163886382644114,21,21,"LOC126267081; LOC126267222; LOC126272511; LOC126281265; LOC126281861; LOC126284573; LOC126298596; LOC126298660; LOC126298865; LOC126299116; LOC126324953; LOC126334891; LOC126335068; LOC126335359; LOC126335481; LOC126336316; LOC126347783; LOC126347864; LOC126354789; LOC126355755; LOC126359832","ade2; Adk3; Pole2; st; unannotated; Uro"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0018130","GO:0018130","GO:0018130",NA,NA,"20/126","393/5969",2.41084050244356,0.0166311795654139,0.0166311795654139,20,20,"LOC126267081; LOC126267222; LOC126272511; LOC126281265; LOC126281861; LOC126284573; LOC126298660; LOC126298865; LOC126299116; LOC126324953; LOC126334891; LOC126335068; LOC126335359; LOC126335481; LOC126336316; LOC126347783; LOC126347864; LOC126354789; LOC126355755; LOC126359832","ade2; Adk3; Pole2; st; unannotated; Uro"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0001676","long-chain fatty acid metabolic process","long-chain fatty acid metabolic process","BP",NA,"4/126","15/5969",12.6328042328042,0.0174454158487565,0.0174454158487565,4,4,"LOC126281861; LOC126284002; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0043596","nuclear replication fork","nuclear replication fork","CC",NA,"4/126","15/5969",12.6328042328042,0.0174454158487565,0.0174454158487565,4,4,"LOC126285335; LOC126320492; LOC126335359; LOC126335481","Mcm10; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0051321","meiotic cell cycle","meiotic cell cycle","BP",NA,"11/126","144/5969",3.61877204585538,0.0174454158487565,0.0174454158487565,11,11,"LOC126266746; LOC126267242; LOC126272178; LOC126272470; LOC126273149; LOC126278346; LOC126278524; LOC126334614; LOC126335501; LOC126347975; LOC126354501","IAP5; Incenp; kinesin-4B; kinesin-A; polo; scra; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0051726","regulation of cell cycle","regulation of cell cycle","BP",NA,"15/126","248/5969",2.86530337941628,0.0174454158487565,0.0174454158487565,15,15,"LOC126267242; LOC126267315; LOC126267952; LOC126272178; LOC126272470; LOC126278524; LOC126284276; LOC126284310; LOC126284632; LOC126320492; LOC126334614; LOC126334768; LOC126334906; LOC126353790; LOC126359832","aurB; Hrs; kinesin-4B; kinesin-A; mad2; Mcm10; Pole2; Ptc; scra; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000212","meiotic spindle organization","meiotic spindle organization","BP",NA,"5/126","29/5969",8.16776135741653,0.0207083518811779,0.0207083518811779,5,5,"LOC126266746; LOC126273149; LOC126334614; LOC126335501; LOC126347975","Incenp; kinesin-A; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000910","cytokinesis","cytokinesis","BP",NA,"8/126","82/5969",4.62175764614789,0.0207083518811779,0.0207083518811779,8,8,"LOC126266746; LOC126267242; LOC126278346; LOC126278524; LOC126334768; LOC126335501; LOC126342297; LOC126347975","aurB; IAP5; Incenp; kinesin-4B; polo; scra; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0008010","structural constituent of chitin-based larval cuticle","structural constituent of chitin-based larval cuticle","MF",NA,"5/126","29/5969",8.16776135741653,0.0207083518811779,0.0207083518811779,5,5,"LOC126284086; LOC126284491; LOC126284577; LOC126336597; LOC126336602","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0016491","oxidoreductase activity","oxidoreductase activity","MF",NA,"14/126","226/5969",2.9346116027532,0.0207083518811779,0.0207083518811779,14,14,"LOC126267222; LOC126267953; LOC126272888; LOC126281446; LOC126281954; LOC126297494; LOC126297511; LOC126298596; LOC126298770; LOC126335256; LOC126335505; LOC126336122; LOC126336714; LOC126353777","Aldh; Dhfr; Fdh; Idh; Men; SCRAL1; unannotated; Zw"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0031012","extracellular matrix","extracellular matrix","CC",NA,"7/126","62/5969",5.34856630824373,0.0207083518811779,0.0207083518811779,7,7,"LOC126271928; LOC126272046; LOC126284086; LOC126284491; LOC126284577; LOC126336597; LOC126336602","shf; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0032993","protein-DNA complex","protein-DNA complex","CC",NA,"4/126","16/5969",11.843253968254,0.0207083518811779,0.0207083518811779,4,4,"LOC126272525; LOC126282271; LOC126335359; LOC126335481","His2Av; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0061640","cytoskeleton-dependent cytokinesis","cytoskeleton-dependent cytokinesis","BP",NA,"8/126","81/5969",4.67881638252009,0.0207083518811779,0.0207083518811779,8,8,"LOC126266746; LOC126267242; LOC126278346; LOC126278524; LOC126334768; LOC126335501; LOC126342297; LOC126347975","aurB; IAP5; Incenp; kinesin-4B; polo; scra; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0090306","meiotic spindle assembly","meiotic spindle assembly","BP",NA,"4/126","16/5969",11.843253968254,0.0207083518811779,0.0207083518811779,4,4,"LOC126266746; LOC126273149; LOC126335501; LOC126347975","Incenp; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000779","condensed chromosome, centromeric region","condensed chromosome, centromeric region","CC",NA,"4/126","17/5969",11.1465919701214,0.024138183909461,0.024138183909461,4,4,"LOC126272178; LOC126272470; LOC126334768; LOC126335501","aurB; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0007088","regulation of mitotic nuclear division","regulation of mitotic nuclear division","BP",NA,"6/126","47/5969",6.04761904761905,0.0265582538583247,0.0265582538583247,6,6,"LOC126267242; LOC126267952; LOC126272178; LOC126272470; LOC126284276; LOC126334614","kinesin-4B; kinesin-A; mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0007346","regulation of mitotic cell cycle","regulation of mitotic cell cycle","BP",NA,"11/126","156/5969",3.34040496540497,0.0265582538583247,0.0265582538583247,11,11,"LOC126267242; LOC126267315; LOC126267952; LOC126272178; LOC126272470; LOC126284276; LOC126284310; LOC126284632; LOC126320492; LOC126334614; LOC126353790","kinesin-4B; kinesin-A; mad2; Mcm10; Ptc; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0006260","DNA replication","DNA replication","BP",NA,"7/126","66/5969",5.02441077441077,0.0273723395551152,0.0273723395551152,7,7,"LOC126267081; LOC126272438; LOC126285335; LOC126320492; LOC126335359; LOC126335481; LOC126355755","Mcm10; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0019438","GO:0019438","GO:0019438",NA,NA,"19/126","388/5969",2.31981263295696,0.0273723395551152,0.0273723395551152,19,19,"LOC126267081; LOC126267222; LOC126281265; LOC126281861; LOC126284573; LOC126298660; LOC126298865; LOC126299116; LOC126324953; LOC126334891; LOC126335068; LOC126335359; LOC126335481; LOC126336316; LOC126347783; LOC126347864; LOC126354789; LOC126355755; LOC126359832","ade2; Adk3; Pole2; st; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0007052","mitotic spindle organization","mitotic spindle organization","BP",NA,"6/126","48/5969",5.92162698412698,0.0275943578227093,0.0275943578227093,6,6,"LOC126266746; LOC126267242; LOC126278346; LOC126334614; LOC126334768; LOC126355755","aurB; IAP5; kinesin-4B; kinesin-A; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0030496","midbody","midbody","CC",NA,"4/126","18/5969",10.5273368606702,0.0275943578227093,0.0275943578227093,4,4,"LOC126267242; LOC126267952; LOC126334768; LOC126335501","aurB; kinesin-4B; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0055114","GO:0055114","GO:0055114",NA,NA,"16/126","299/5969",2.53501088283697,0.0291221553933029,0.0291221553933029,16,16,"LOC126267222; LOC126267953; LOC126272888; LOC126281446; LOC126281954; LOC126285378; LOC126297494; LOC126297511; LOC126298596; LOC126298770; LOC126335256; LOC126335505; LOC126336122; LOC126336244; LOC126336714; LOC126353777","Aldh; Dhfr; Fdh; Idh; Men; SCRAL1; unannotated; Zw"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000922","spindle pole","spindle pole","CC",NA,"4/126","20/5969",9.47460317460317,0.0396477970501948,0.0396477970501948,4,4,"LOC126284276; LOC126334614; LOC126334768; LOC126335501","aurB; kinesin-A; mad2; polo"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:1901568","fatty acid derivative metabolic process","fatty acid derivative metabolic process","BP",NA,"4/126","20/5969",9.47460317460317,0.0396477970501948,0.0396477970501948,4,4,"LOC126281861; LOC126299549; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0044283","small molecule biosynthetic process","small molecule biosynthetic process","BP",NA,"10/126","141/5969",3.35978835978836,0.0404738468716876,0.0404738468716876,10,10,"LOC126267222; LOC126281861; LOC126281958; LOC126284002; LOC126284573; LOC126293368; LOC126299116; LOC126336244; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0051783","regulation of nuclear division","regulation of nuclear division","BP",NA,"6/126","53/5969",5.36298292902066,0.0434854389939543,0.0434854389939543,6,6,"LOC126267242; LOC126267952; LOC126272178; LOC126272470; LOC126284276; LOC126334614","kinesin-4B; kinesin-A; mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0005214","structural constituent of chitin-based cuticle","structural constituent of chitin-based cuticle","MF",NA,"5/126","36/5969",6.57958553791887,0.0454331874802845,0.0454331874802845,5,5,"LOC126284086; LOC126284491; LOC126284577; LOC126336597; LOC126336602","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0042302","structural constituent of cuticle","structural constituent of cuticle","MF",NA,"5/126","36/5969",6.57958553791887,0.0454331874802845,0.0454331874802845,5,5,"LOC126284086; LOC126284491; LOC126284577; LOC126336597; LOC126336602","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0051301","cell division","cell division","BP",NA,"12/126","198/5969",2.87109187109187,0.0464007155391258,0.0464007155391258,12,12,"LOC126266746; LOC126267242; LOC126267315; LOC126278346; LOC126278524; LOC126284276; LOC126334614; LOC126334768; LOC126334946; LOC126335501; LOC126342297; LOC126347975","aurB; IAP5; Incenp; kinesin-4B; kinesin-A; mad2; polo; Ptc; scra; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000794","condensed nuclear chromosome","condensed nuclear chromosome","CC",NA,"4/126","22/5969",8.61327561327561,0.0488777856702987,0.0488777856702987,4,4,"LOC126272178; LOC126272470; LOC126334768; LOC126354501","aurB; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0008608","attachment of spindle microtubules to kinetochore","attachment of spindle microtubules to kinetochore","BP",NA,"3/126","10/5969",14.2119047619048,0.0488777856702987,0.0488777856702987,3,3,"LOC126266746; LOC126334768; LOC126335501","aurB; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0010965","regulation of mitotic sister chromatid separation","regulation of mitotic sister chromatid separation","BP",NA,"4/126","22/5969",8.61327561327561,0.0488777856702987,0.0488777856702987,4,4,"LOC126272178; LOC126272470; LOC126284276; LOC126334614","kinesin-A; mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF",NA,"4/126","22/5969",8.61327561327561,0.0488777856702987,0.0488777856702987,4,4,"LOC126281954; LOC126297494; LOC126335505; LOC126336122","Fdh; Idh; Men; Zw"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0071103","DNA conformation change","DNA conformation change","BP",NA,"7/126","76/5969",4.36330409356725,0.0488777856702987,0.0488777856702987,7,7,"LOC126272438; LOC126320492; LOC126334768; LOC126347975; LOC126349792; LOC126354501; LOC126355755","aurB; Incenp; Mcm10; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0072522","purine-containing compound biosynthetic process","purine-containing compound biosynthetic process","BP",NA,"7/126","76/5969",4.36330409356725,0.0488777856702987,0.0488777856702987,7,7,"LOC126267222; LOC126281265; LOC126281861; LOC126298865; LOC126324953; LOC126347783; LOC126347864","ade2; Adk3; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0006259","DNA metabolic process","DNA metabolic process","BP",NA,"12/126","202/5969",2.81423856671381,0.0497933571010368,0.0497933571010368,12,12,"LOC126267081; LOC126267242; LOC126272438; LOC126278608; LOC126284632; LOC126285335; LOC126320492; LOC126335359; LOC126335481; LOC126354268; LOC126355755; LOC126359832","kinesin-4B; Mcm10; Pole2; Sse; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0006633","fatty acid biosynthetic process","fatty acid biosynthetic process","BP",NA,"5/126","38/5969",6.23329156223893,0.0497933571010368,0.0497933571010368,5,5,"LOC126281861; LOC126284002; LOC126336244; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0010564","regulation of cell cycle process","regulation of cell cycle process","BP",NA,"9/126","123/5969",3.46631823461092,0.0497933571010368,0.0497933571010368,9,9,"LOC126267242; LOC126267952; LOC126272178; LOC126272470; LOC126278524; LOC126284276; LOC126334614; LOC126334768; LOC126359832","aurB; kinesin-4B; kinesin-A; mad2; Pole2; scra; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0033206","meiotic cytokinesis","meiotic cytokinesis","BP",NA,"5/126","38/5969",6.23329156223893,0.0497933571010368,0.0497933571010368,5,5,"LOC126266746; LOC126267242; LOC126278346; LOC126278524; LOC126335501","IAP5; kinesin-4B; polo; scra; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0016053","organic acid biosynthetic process","organic acid biosynthetic process","BP",NA,"7/126","78/5969",4.2514245014245,0.0521903033251284,0.0521903033251284,7,7,"LOC126267222; LOC126281861; LOC126284002; LOC126293368; LOC126336244; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0033047","regulation of mitotic sister chromatid segregation","regulation of mitotic sister chromatid segregation","BP",NA,"4/126","23/5969",8.23878536922015,0.0521903033251284,0.0521903033251284,4,4,"LOC126272178; LOC126272470; LOC126284276; LOC126334614","kinesin-A; mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0046394","carboxylic acid biosynthetic process","carboxylic acid biosynthetic process","BP",NA,"7/126","78/5969",4.2514245014245,0.0521903033251284,0.0521903033251284,7,7,"LOC126267222; LOC126281861; LOC126284002; LOC126293368; LOC126336244; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:1905818","regulation of chromosome separation","regulation of chromosome separation","BP",NA,"4/126","23/5969",8.23878536922015,0.0521903033251284,0.0521903033251284,4,4,"LOC126272178; LOC126272470; LOC126284276; LOC126334614","kinesin-A; mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0005874","microtubule","microtubule","CC",NA,"5/126","39/5969",6.07346357346357,0.0526078270605847,0.0526078270605847,5,5,"LOC126266746; LOC126284276; LOC126334614; LOC126334768; LOC126335501","aurB; kinesin-A; mad2; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0140014","mitotic nuclear division","mitotic nuclear division","BP",NA,"7/126","79/5969",4.19760900140647,0.0538229577432633,0.0538229577432633,7,7,"LOC126266746; LOC126278346; LOC126334768; LOC126335501; LOC126354268; LOC126354501; LOC126355755","aurB; IAP5; polo; Sse; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0006520","amino acid metabolic process","amino acid metabolic process","BP",NA,"8/126","102/5969",3.71553065670713,0.0538256100661616,0.0538256100661616,8,8,"LOC126267222; LOC126267535; LOC126293368; LOC126293404; LOC126335256; LOC126336714; LOC126352958; LOC126365930","Oat; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000070","mitotic sister chromatid segregation","mitotic sister chromatid segregation","BP",NA,"6/126","59/5969",4.81759483454399,0.0565820466517692,0.0565820466517692,6,6,"LOC126266746; LOC126334768; LOC126335501; LOC126354268; LOC126354501; LOC126355755","aurB; polo; Sse; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0006261","DNA-templated DNA replication","DNA-templated DNA replication","BP",NA,"6/126","59/5969",4.81759483454399,0.0565820466517692,0.0565820466517692,6,6,"LOC126267081; LOC126285335; LOC126320492; LOC126335359; LOC126335481; LOC126355755","Mcm10; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","oxidoreductase activity, acting on CH-OH group of donors","MF",NA,"4/126","24/5969",7.89550264550265,0.0572138696577256,0.0572138696577256,4,4,"LOC126281954; LOC126297494; LOC126335505; LOC126336122","Fdh; Idh; Men; Zw"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000780","GO:0000780","GO:0000780",NA,NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126272178; LOC126272470; LOC126334768","aurB; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0003887","DNA-directed DNA polymerase activity","DNA-directed DNA polymerase activity","MF",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126267081; LOC126335359; LOC126335481","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0005871","kinesin complex","kinesin complex","CC",NA,"4/126","25/5969",7.57968253968254,0.0572377931737956,0.0572377931737956,4,4,"LOC126266746; LOC126267242; LOC126273149; LOC126334614","kinesin-4B; kinesin-A; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0007093","mitotic cell cycle checkpoint signaling","mitotic cell cycle checkpoint signaling","BP",NA,"5/126","42/5969",5.6396447467876,0.0572377931737956,0.0572377931737956,5,5,"LOC126272178; LOC126272470; LOC126284276; LOC126284310; LOC126284632","mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0007094","mitotic spindle assembly checkpoint signaling","mitotic spindle assembly checkpoint signaling","BP",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126272178; LOC126272470; LOC126284276","mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0007110","meiosis I cytokinesis","meiosis I cytokinesis","BP",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126266746; LOC126267242; LOC126278346","IAP5; kinesin-4B; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0007224","smoothened signaling pathway","smoothened signaling pathway","BP",NA,"4/126","25/5969",7.57968253968254,0.0572377931737956,0.0572377931737956,4,4,"LOC126267315; LOC126271928; LOC126297585; LOC126336858","ato; Pka-C1; Ptc; shf"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0031577","spindle checkpoint signaling","spindle checkpoint signaling","BP",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126272178; LOC126272470; LOC126284276","mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0032787","monocarboxylic acid metabolic process","monocarboxylic acid metabolic process","BP",NA,"8/126","105/5969",3.60937263794407,0.0572377931737956,0.0572377931737956,8,8,"LOC126267953; LOC126281446; LOC126281861; LOC126284002; LOC126336122; LOC126336244; LOC126347783; LOC126347864","Aldh; Men; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0033048","negative regulation of mitotic sister chromatid segregation","negative regulation of mitotic sister chromatid segregation","BP",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126272178; LOC126272470; LOC126284276","mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0034061","DNA polymerase activity","DNA polymerase activity","MF",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126267081; LOC126335359; LOC126335481","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0045839","negative regulation of mitotic nuclear division","negative regulation of mitotic nuclear division","BP",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126272178; LOC126272470; LOC126284276","mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","negative regulation of mitotic metaphase/anaphase transition","BP",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126272178; LOC126272470; LOC126284276","mad2; unannotated"
